transaction_frequency,average_transaction_amount,median_transaction_amount,largest_deposit,largest_withdrawal,average_balance,minimum_balance,maximum_balance,balance_variance,active_month_count,transaction_consistency,average_monthly_income,median_income,income_variance,income_consistency,average_monthly_expense,monthly_savings,monthly_transaction_count,cash_flow_stability,expense_stability,total_income,total_expense,essential_expense,discretionary_expense,atm_withdrawals,emi_payments,utility_payments,investment_amount,atm_ratio,emi_ratio,food_ratio,groceries_ratio,investment_ratio,others_ratio,salary_ratio,shopping_ratio,travel_ratio,utilities_ratio,expense_ratio,savings_ratio,essential_expense_ratio,discretionary_expense_ratio,atm_cash_ratio,financial_buffer,cash_reserve_ratio,Gender,Age,Education,Employment_Type,Annual_Income,Monthly_Income,Account_Type,Customer_Segment,Savings_Balance,Credit_Card_Holder,Device_Age_Years,OS,Rooted,SIM_Age_Years,Phone_Vintage_Years,KYC_Status,Face_Match_Score,OCR_Match_Score,Liveness_Score,Address_Match_Score,kyc_verified,total_loans,total_loan_amount,total_monthly_emi,avg_interest_rate,max_debt_to_income,avg_credit_score,approved_loan_count,income_stability_index,net_disposable_income,dti_ratio,device_risk_index,biometric_identity_score
97,7192.689175257732,1652.9,141174.71,35791.92,23347.31731958763,1337.22,144392.89,988660413.6257596,12,0.2745291669820547,28263.541666666668,2505.8050000000003,2427005077.236542,0.3747030325095313,29877.3625,-1613.820833333333,8.083333333333334,0.0365877511318983,0.5237850865022389,339162.5,358528.35,145998.36000000002,190750.59,21779.4,0.0,102310.34000000004,76839.56999999999,0.060746660619725,0.0,0.1567124887055654,0.1218537390418359,0.2265567979950613,0.0,0.0,0.1064555982811401,0.0545502189715262,0.2853619246567252,1.0570990307006227,-0.0570990307006228,0.4072156636985611,0.5320376756817139,0.060746660619725,0.0447569627339093,0.7814383655715136,Male,27,Bachelor's,Unemployed,278688.83,23224.07,Salary,Mass Market,53455.58,0,6.2,Android 14,0,3.7,6.2,VERIFIED,0.88,0.96,0.98,0.77,1,1.0,1078373.36,17985.96,10.15,0.7745,650.0,0.0,0.4343358541066143,-24639.252499999995,0.7744534011480331,0.0793650793650793,0.902
97,7745.730969072165,2297.34,105493.28,53821.44,36149.856288659794,186.98,198029.61,1367394527.315398,12,0.3337430253888777,25120.12166666667,5360.07,1518928297.5806334,0.4023542019493617,37491.20366666666,-12371.081999999997,8.083333333333334,0.2062271264025025,0.5146254661394561,301441.46,449894.444,221131.55399999995,166009.24,62753.649999999994,48842.22399999998,62857.189999999995,44559.77,0.1394852744614023,0.1085637412317098,0.051611084132437,0.2432395897736403,0.1478223002237316,0.0,0.0,0.1810516913162857,0.0372882577763063,0.1397154173346492,1.492476993708828,-0.4924769937088279,0.4915187483399995,0.3689959771985981,0.1394852744614023,0.0049873031995033,0.96422234426153,Male,45,High School,Salaried - Private,2393401.81,199450.15,Savings,Affluent,197323.81,0,0.9,Android 13,0,9.8,3.1,VERIFIED,0.91,0.97,0.94,0.79,1,2.0,1193792.83,46698.6,13.745,0.2341,724.0,2.0,0.4472627076253995,115260.34633333332,0.234136700323364,0.5,0.91
93,6378.156129032258,1548.49,96552.38,27004.27,18370.619139784947,10.64,98258.03,578493690.9453211,12,0.2801290069114691,24798.453333333335,1943.265,1678623610.2114244,0.387332843398541,24632.256666666668,166.19666666666672,7.75,0.0036904671766269,0.5381959188720209,297581.44,295587.08,43263.72,194584.77,57738.59,0.0,17010.79,41695.579999999994,0.1953352967930803,0.0,0.3535775650275377,0.0888162297215426,0.1401148539371272,0.0,0.0,0.0452734943624734,0.118388022913586,0.0575491662220148,0.99329810353764,0.00670189646236,0.1463653959435574,0.658299307263362,0.1953352967930804,0.0004319539270796,0.7457952143152514,Male,59,Bachelor's,Salaried - Private,406586.34,33882.19,Savings,Mass Market,59722.79,0,0.4,Android 14,0,1.9,2.1,VERIFIED,0.91,0.99,0.97,0.86,1,2.0,9914322.44,82788.75,9.67,2.4434,626.0,0.0,0.447678073587933,-73538.81666666667,2.4434297192713927,1.0,0.936
92,6046.744739130434,1598.96,135382.46,32391.41,22460.136304347827,188.82,135920.99,1023527208.8868957,12,0.2714644594429016,23137.47333333333,2316.925,1773743763.6750245,0.3646075144172372,23220.903,-83.4296666666681,7.666666666666667,0.0016573497548292,0.5191401586955768,277649.68,278650.836,124418.936,76328.63,77903.26999999997,21316.786,40282.600000000006,9702.2,0.2795730711534632,0.0764999893989192,0.0566967256470029,0.2254418142136849,0.034944034511403,0.0,0.0,0.1203613471304999,0.0620455701772952,0.1445629971122713,1.0036058244331492,-0.003605824433149,0.4465048007248756,0.2739221281216611,0.2795730711534631,0.0081314667220305,0.9672378504982267,Male,61,Bachelor's,Self-Employed Professional,408688.72,34057.39,Savings,Mass Market,53780.42,0,4.0,Android 12,0,7.6,6.2,VERIFIED,0.91,0.92,0.88,0.81,1,1.0,335993.77,9141.13,13.76,0.2684,643.0,1.0,0.4264205721285731,1695.3569999999963,0.2684037150233767,0.1219512195121951,0.8870000000000001
96,5638.221874999999,1731.17,98513.45,25511.34,21589.31125,602.96,102678.89,588283301.6244131,12,0.2978149686804398,20874.794166666667,3799.175,1243597588.449772,0.3820665713416509,24230.980833333335,-3356.186666666667,8.0,0.0692219967623026,0.521214784470739,250497.53,290771.77,76885.3,165730.45,48156.02,0.0,25054.859999999997,51322.32000000001,0.1656144955199743,0.0,0.0428019198700066,0.1782512793453092,0.2048815411473319,0.0,0.0,0.1556740188361477,0.1949877390091892,0.0861667554591011,1.1607769944877302,-0.16077699448773,0.2644180348044103,0.5699674696756154,0.1656144955199743,0.0248838461863061,0.8909796676616852,Female,29,Bachelor's,Salaried - Private,355209.0,29600.75,Savings,Mass Market,66075.71,0,0.8,Android 13,0,2.0,2.6,VERIFIED,0.87,0.91,0.86,0.8,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4377258565932861,5369.769166666665,0.0,0.5555555555555556,0.8660000000000001
93,8106.86311827957,1840.95,133774.0,38464.57,26685.999139784944,264.88,134038.88,909220525.335221,12,0.2836040718462356,30478.53833333333,4625.9349999999995,2558547170.2651973,0.3862658099911552,32349.650833333333,-1871.1124999999993,7.75,0.0294587382079618,0.5419131452645204,365742.46,388195.81,88959.16,264600.83999999997,34635.81,0.0,76841.61999999998,59251.74,0.0892225240658831,0.0,0.1980358314532039,0.0312150200693819,0.1620039959265325,0.0,0.0,0.1852415666207216,0.1457059003290118,0.1979455162074005,1.0613911493896553,-0.0613911493896552,0.2291605362767826,0.6816169396573342,0.0892225240658831,0.0081880327353352,0.8249238694189392,Female,68,Bachelor's,Salaried - Private,316744.08,26395.34,Salary,Mass Market,73802.6,1,1.9,Android 10,0,0.4,2.7,VERIFIED,0.91,0.94,0.96,0.84,1,2.0,2563797.52,171848.47,11.775,6.5106,654.0,0.0,0.4485247441005012,-177802.78083333335,6.510560955077676,0.25,0.915
94,17578.392659574467,3725.505,133001.09,226615.37,57376.709574468085,1904.89,669090.6,10594460345.649504,12,0.3174481713341019,33797.18583333333,10061.04,2737296535.2531176,0.4028870102026715,103900.22333333331,-70103.03749999999,7.833333333333333,0.2400350716659676,0.3357737153314705,405566.23,1246802.68,544799.17,586125.49,115878.02,0.0,374799.94,185831.39999999997,0.0929401435037018,0.0,0.1918324638185731,0.1363481429154451,0.4582023508219606,0.0,0.0,0.070610427305145,0.058613597141129,0.3006088661920425,3.074227062741393,-2.074227062741393,0.4369570091074877,0.4701028473888106,0.0929401435037018,0.01833383932091,0.5522289340071174,Male,22,Bachelor's,Salaried - Private,5848800.51,487400.04,Savings,HNI,895705.97,1,5.1,Android 12,0,4.0,6.1,VERIFIED,0.98,0.96,0.9,0.89,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.376041692254191,383499.81666666665,0.0,0.0961538461538461,0.94
94,5311.594893617021,1134.455,98989.3,20045.44,18848.73265957447,697.58,100210.68,576799618.4440496,12,0.2721136156756005,22870.585833333334,2046.525,1264573478.403372,0.4018304397841176,18736.9075,4133.678333333336,7.833333333333333,0.0872187757388245,0.492533025987064,274447.03,224842.89,58281.73,151574.88999999998,14986.27,0.0,50767.77,32819.700000000004,0.0666521854438003,0.0,0.2293540614070562,0.0334187129510744,0.1195848248020756,0.0,0.0,0.208894441803341,0.0899211444933838,0.2257921964977411,0.8192578728215787,0.1807421271784214,0.2592109094488156,0.674136905107384,0.0666521854438003,0.0372302633185332,1.0059681758889223,Male,68,Bachelor's,Salaried - Private,534847.63,44570.64,Salary,Mass Market,3698.85,1,6.1,iOS 17,1,3.8,6.7,VERIFIED,0.9,0.97,0.87,0.96,1,1.0,830767.06,74858.25,14.68,1.6795,609.0,0.0,0.4381114742652962,-49024.5175,1.6795417341999128,0.5806451612903226,0.927
97,8344.340350515464,1676.4,128463.86,89058.37,39228.80226804123,7.96,265464.23,2687414034.1735396,12,0.3075315119986631,22118.7,1547.0300000000002,1685928948.6033273,0.3600696873685174,45331.38449999999,-23212.6845,8.083333333333334,0.2750413435027634,0.4521089321807842,265424.4,543976.614,266142.644,230486.41,47347.56,17242.703999999983,169469.94000000003,70638.07,0.0870396976293543,0.0316975097021358,0.1072187084866115,0.1460173065454611,0.2661325409419782,0.0,0.0,0.180835365837988,0.0057974183426936,0.3115390177416707,2.049459710561651,-1.0494597105616514,0.4892538339892678,0.4237064683813779,0.0870396976293543,0.0001755957839761,0.8653784282287085,Female,34,Master's,Salaried - Private,1763357.88,146946.49,Savings,Affluent,308936.85,0,2.8,Android 12,0,7.8,4.2,VERIFIED,0.85,0.93,0.92,0.78,1,1.0,340923.42,7751.82,12.97,0.0528,718.0,1.0,0.3968853852934241,93863.2855,0.0527526720781149,0.1724137931034483,0.8740000000000001
91,5380.396593406594,1971.33,98311.3,18481.81,24203.405384615387,1263.86,100286.97,625088526.5888851,12,0.2731157166048731,23131.11333333333,6002.49,1254640410.2141335,0.4055060818137851,17670.227499999997,5460.885833333336,7.583333333333333,0.138025768711667,0.5666145528263109,277573.36,212042.73,71546.82,137675.29,2820.6200000000003,0.0,38351.96,41548.97000000001,0.0133021301885709,0.0,0.1014656338371044,0.1565479750237133,0.1496864468549864,0.0,0.0,0.1797879135021512,0.1720811178011149,0.1808690163534491,0.7639159968377369,0.2360840031622632,0.3374169913771625,0.6492808784342665,0.0133021301885709,0.0715248289814039,1.3697280006505514,Female,23,High School,Retired,278103.78,23175.32,Savings,Mass Market,21233.56,0,1.5,iOS 16,0,6.5,4.2,VERIFIED,0.93,0.92,0.9,0.82,1,1.0,809935.56,71602.34,11.05,3.0896,625.0,0.0,0.4699494702187954,-66097.2475,3.0895944478868036,0.3125,0.8990000000000001
93,22201.651812473123,2269.07,117926.12,431600.86,94337.64978494625,273.03,1122163.99,39673521929.62491,12,0.2718355778842716,25060.035,2730.725,2045107414.0646088,0.3666111320752221,147002.7665466667,-121942.7315466667,7.75,0.2671827235535651,0.3123339302008496,300720.42,1764033.1985600004,406117.3485600003,1334756.33,23159.52,26855.738560000304,259171.49,204325.15,0.0131287325084955,0.0152240550698949,0.078270726487863,0.0680770181071597,0.679452196827871,0.0,0.0,0.4396261083028718,0.1229251071788286,0.1469198483404759,5.866023991852633,-4.866023991852633,0.2302209215175306,0.7566503459739738,0.0131287325084955,0.0018573119840797,0.6417406420374974,Male,67,Bachelor's,Salaried - Private,2898758.27,241563.19,Savings,HNI,1553764.85,0,5.7,Android 14,0,3.0,6.3,VERIFIED,0.86,0.94,0.82,0.77,1,1.0,4185454.49,53359.94,9.15,0.2209,752.0,1.0,0.3449002513254732,41200.48345333329,0.2208943341077753,0.0862068965517241,0.8580000000000001
94,7064.500851063829,1977.92,128050.5,29815.01,24648.790744680853,1673.94,130789.58,1020221147.8584868,12,0.2691646959014366,29812.373333333333,4032.42,2446366528.3781877,0.3863415155287174,25526.216666666664,4286.156666666666,7.833333333333333,0.0672748030552615,0.4703789304346092,357748.48,306314.6,76727.62,156510.68,73076.29999999999,0.0,48369.65,45551.53999999999,0.2385661669407857,0.0,0.0967845150051613,0.0925779247871306,0.1273283956370688,0.0,0.0,0.1475981556217039,0.117856478274297,0.1579084052800617,0.8562289349209813,0.1437710650790186,0.2504863300671923,0.510947502992022,0.2385661669407857,0.0655772855750264,0.965626479887574,Male,23,Bachelor's,Salaried - Govt,190789.65,15899.14,Savings,Mass Market,22771.52,0,0.1,Android 13,0,4.7,4.4,VERIFIED,0.98,0.94,0.92,0.8,1,1.0,1627914.57,145377.98,12.97,9.1438,630.0,0.0,0.4199564814910741,-155005.0566666667,9.143763750743751,2.5,0.92
90,3322.3652435555555,1242.425,47607.25,21674.41,15102.698,60.25,65179.84,356466973.7784589,12,0.3247114547957175,9747.594166666666,1157.3200000000002,423754454.62324464,0.3309374186400622,15170.145159999998,-5422.5509933333315,7.5,0.2155700987084622,0.4984532714347967,116971.13,182041.74191999997,86684.31191999998,84964.14,10393.289999999995,5785.441919999985,37521.12999999999,34742.18,0.0570928946865792,0.0317808534404293,0.1649974872971705,0.2382845799127915,0.2970149984872335,0.0,0.0,0.0592289432427993,0.0516551308552761,0.2061127827291886,1.5562963435507544,-0.5562963435507546,0.4761782160824095,0.4667288892310112,0.0570928946865792,0.0039716165774645,0.9955539542114706,Female,24,High School,Salaried - Private,374301.64,31191.8,Salary,Mass Market,65383.89,0,1.8,Android 12,0,4.5,3.4,VERIFIED,0.95,0.9,0.85,0.76,1,3.0,1163695.35,31880.26,12.143333333333333,1.0221,638.0,2.0,0.397943759757956,-15858.605159999996,1.0220718265698037,0.2631578947368421,0.877
92,6366.9152173913035,1240.765,125738.23,37198.89,18234.755543478263,57.03,131605.78,742902319.9241416,12,0.2683066525590203,26718.190833333338,5888.99,1835851044.9641356,0.3944263009012244,22094.825833333336,4623.365000000001,7.666666666666667,0.0804786436853678,0.4444154033450258,320618.29000000004,265137.91,104880.79,111888.27,48368.850000000006,0.0,68743.68000000001,25302.01,0.1824290234467036,0.0,0.1685719707151647,0.1362955225829455,0.0789163026226607,0.0,0.0,0.092366647983308,0.065632032778715,0.2592751824889922,0.8269581563796624,0.1730418436203374,0.3955707050719379,0.4220002714813585,0.1824290234467036,0.0025811472980231,0.8252952832046505,Male,55,Bachelor's,Salaried - Private,192810.1,16067.51,Salary,Mass Market,4726.42,0,3.3,Android 12,0,5.3,5.8,VERIFIED,0.94,0.97,0.98,0.87,1,1.0,1354375.02,29191.38,10.62,1.8168,636.0,0.0,0.414421941878745,-35218.69583333334,1.8167955084515277,0.1470588235294117,0.943
98,9007.273469387756,2302.85,145177.2,43156.94,29292.192142857144,1002.78,152694.31,1090555138.9405725,12,0.2883284051260988,35754.51583333333,5255.780000000001,3225994721.215372,0.396687119743849,37804.88416666666,-2050.3683333333324,8.166666666666666,0.0458975410046477,0.5483973013949953,429054.19000000006,453658.61,113267.65,275494.77,64896.19,0.0,59342.740000000005,118353.14,0.1430507182482439,0.0,0.191059197575904,0.1188667178608161,0.2758466011018328,0.0,0.0,0.0730296731279937,0.0822985372194302,0.130809244422805,1.0573457166331366,-0.0573457166331366,0.2496759622836211,0.6072733194681349,0.143050718248244,0.0265251440945868,0.7748256022613255,Male,65,Bachelor's,Salaried - Private,584312.33,48692.69,Salary,Mass Market,63026.55,1,0.2,Android 13,0,9.0,1.0,VERIFIED,0.94,0.93,0.86,0.83,1,1.0,1351517.9,43704.92,10.15,0.8976,669.0,0.0,0.4573711924043075,-32817.114166666666,0.8975663492815862,1.6666666666666663,0.899
96,4127.549895833334,1293.165,72524.99,20232.45,13618.504895833334,917.35,76081.28,243943246.61666733,12,0.3010941943563955,16926.263333333332,3480.135,670364287.9327153,0.4057701301547093,16094.135833333334,832.1275000000004,8.0,0.0424236967190168,0.5568572592999835,203115.16,193129.63,74178.53,93519.22,25431.88,10092.93,38944.25,27711.939999999995,0.1316829530507566,0.0522598733296387,0.1046517823287912,0.1301786266560962,0.1364346216205624,0.0,0.0,0.0726868787559941,0.1634028398438913,0.201648240096561,0.9508380861379327,0.0491619138620672,0.384086740082296,0.4842303068669473,0.1316829530507566,0.056999021848693,0.8461780760932437,Female,22,Master's,Salaried - Private,209834.65,17486.22,Savings,Mass Market,17387.9,0,1.7,Android 13,0,3.2,3.9,VERIFIED,0.97,0.9,0.82,0.8,1,2.0,2033083.49,34424.29,10.145,1.9687,645.0,1.0,0.466204981812819,-33032.20583333333,1.9686524589076424,0.2777777777777778,0.885
95,5885.326736842106,1024.78,116431.82,32911.11,15414.855368421053,184.33,122771.9,609328723.0472038,12,0.2548118621401101,25153.8225,3848.49,1941987181.7445111,0.3735122994205522,21438.3475,3715.475000000001,7.916666666666667,0.0813917407979527,0.4509096361109411,301845.87,257260.17,127671.07,110791.63,18797.47,0.0,84891.16,37704.91,0.0730679374113762,0.0,0.158095285406987,0.1662904521908696,0.1249144472309659,0.0,0.0,0.1208392655575093,0.0051619727997536,0.3299817457167971,0.8522898458077297,0.1477101541922704,0.4962721979076668,0.430659864680957,0.0730679374113762,0.0085981440500486,0.7190318828641551,Female,38,Bachelor's,Salaried - Private,472159.62,39346.64,Savings,Mass Market,2234.93,1,0.5,Android 10,0,0.4,2.0,VERIFIED,0.98,0.89,0.83,0.81,1,1.0,587407.12,13102.2,12.12,0.333,612.0,0.0,0.4044712340967078,4806.092499999999,0.3329941260549821,0.8333333333333334,0.889
90,9005.550245333334,3166.9449999999997,89933.16,84921.72,62662.06144444445,142.53,359129.1,9095733617.053738,12,0.3586421640836868,16654.783333333333,5019.635,867265107.4754243,0.3713547829295324,50886.843506666664,-34232.06017333334,7.5,0.3668589348408304,0.4888697934815839,199857.4,610642.12208,169469.86208000002,364158.08,77014.18,39895.38208000003,104695.05,83226.24,0.1261199927343211,0.0653334918071265,0.1462832267379965,0.0407430622624827,0.4164281132447435,0.0,0.0,0.2777347874763562,0.0360416997193597,0.1714507503075327,3.055389102830318,-2.0553891028303184,0.2775273043771419,0.596352702888537,0.126119992734321,0.0028009204379384,1.231400046187481,Male,23,Bachelor's,Salaried - Govt,2287868.31,190655.69,Current,Affluent,414901.82,1,0.9,Android 11,0,6.9,5.5,PENDING_REVERIFICATION,0.47,0.51,0.26,0.3,0,1.0,974487.48,32539.41,12.37,0.1707,741.0,1.0,0.4183607871503531,107229.43649333334,0.1706710667801207,0.5,0.4059999999999999
91,7002.6705494505495,1807.13,136779.22,32220.6,26289.973516483515,1954.6,138873.11,859645262.9182897,12,0.2639881736830316,29683.908333333336,5155.465,2349223889.026215,0.3901276503911372,23419.676666666663,6264.231666666666,7.583333333333333,0.1002857357836447,0.5127655063532227,356206.9,281036.12,96624.33,107114.05,77297.73999999999,0.0,50447.22,17387.780000000002,0.2750455706547614,0.0,0.0598216698978053,0.1643102317239506,0.0488137091111935,0.0,0.0,0.0652527155584129,0.1941951447379789,0.1795043996479883,0.7889687706779402,0.2110312293220596,0.3438146313719389,0.3811397979732996,0.2750455706547614,0.0834597346419385,1.1225592005675362,Female,60,Bachelor's,Self-Employed Business,407646.43,33970.54,Savings,Mass Market,35548.1,1,0.9,Android 14,0,9.3,6.6,VERIFIED,0.91,0.92,0.94,0.93,1,2.0,2217171.9699999997,44028.29,12.08,1.2961,612.0,0.0,0.4391827927759714,-33477.42666666667,1.2960727147699154,0.5,0.9230000000000002
94,7595.62085106383,1979.69,133272.24,38163.26,21193.77914893617,358.57,133630.81,754843821.6792059,12,0.282806472948071,29790.465833333332,2967.5299999999997,2460048316.2832627,0.3855064578272328,29708.564166666667,81.90166666666362,7.833333333333333,0.0013896774203201,0.4900411730254236,357485.58999999997,356502.77,145260.29,164300.14,46942.34,0.0,96767.64,41661.43,0.1316745449130731,0.0,0.1685121829488169,0.1360232067762054,0.116540165996621,0.0,0.0,0.0651189049667131,0.1103738408540275,0.2714358713117432,0.997250742330621,0.0027492576693789,0.4074590780879487,0.4608663769989781,0.1316745449130731,0.0120695836388592,0.7133895475404974,Female,57,Diploma,Salaried - Private,558007.83,46500.65,Savings,Mass Market,65793.98,0,0.7,Android 13,0,5.1,1.8,PENDING_REVERIFICATION,0.49,0.62,0.37,0.21,0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4273203439065091,16792.085833333334,0.0,0.625,0.4489999999999999
98,8417.368469387755,1609.4,145823.23,73967.3,35474.14244897959,434.44,171425.62,2103699071.115157,12,0.2885451542750947,26847.09166666667,1914.88,2524821171.136852,0.3581822787174744,41894.75083333333,-15047.659166666666,8.166666666666666,0.217504316097182,0.4484157167550808,322165.10000000003,502737.01,148056.29,253891.04,100789.68,0.0,130685.42,62042.380000000005,0.2004819179713863,0.0,0.1235427246543873,0.0345525983853864,0.1925794569306234,0.0,0.0,0.0928720565052491,0.165193606892001,0.2599478801053457,1.5604949449831778,-0.5604949449831778,0.2945004784907322,0.5050176035378816,0.2004819179713863,0.0103697955318626,0.8467443234142541,Female,48,Master's,Salaried - Private,1532983.06,127748.59,Savings,Affluent,234722.59,0,2.0,iOS 17,0,7.7,2.5,VERIFIED,0.92,0.95,0.87,0.79,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.394275653932517,85853.83916666667,0.0,0.238095238095238,0.893
99,6200.150101010101,2050.78,130966.78,26008.26,23406.03484848485,697.2,136215.31,790860605.9206496,12,0.2753855958265776,25170.35166666667,2431.775,2001800405.1781244,0.3701230579338493,25980.88666666667,-810.5349999999986,8.25,0.0164244821645248,0.5406453182946179,302044.22,311770.64,167272.01,111067.87,33430.76,0.0,119732.92,34449.61,0.107228698635638,0.0,0.1227483768195748,0.1524809712678526,0.1140548559412923,0.0,0.0,0.0883847818383411,0.0346188467265551,0.3840416788444223,1.032201973605057,-0.0322019736050568,0.5365226501122748,0.3562486512520871,0.107228698635638,0.0268351118630028,0.9008943824274736,Male,58,Master's,Salaried - Private,391790.65,32649.22,Savings,Mass Market,65192.09,1,2.9,Android 14,0,8.0,5.0,VERIFIED,0.92,0.92,0.87,0.97,1,1.0,1121020.46,20308.34,12.86,0.622,615.0,0.0,0.4383319620781568,-13640.006666666668,0.6220160849171894,0.1666666666666666,0.9200000000000002
92,8023.890869565217,1344.37,134612.7,44656.05,23905.88869565217,1104.65,136621.44,1104503935.002813,12,0.263779143863637,33109.340000000004,3163.2,3098631324.724564,0.3831955547209795,28407.156666666662,4702.183333333333,7.666666666666667,0.0704232971012909,0.4836274001563903,397312.08,340885.88,81953.97,109116.98,149814.93,0.0,71649.10999999999,2812.8399999999997,0.4394870506223373,0.0,0.0431925781144117,0.0302296475289618,0.0070796739933001,0.0,0.0,0.1626698647652991,0.105984266640789,0.2101850331847127,0.8579801550458772,0.1420198449541227,0.2404146807136746,0.320098268663988,0.4394870506223373,0.0388863275885759,0.8415445789301278,Female,55,Bachelor's,Salaried - Private,243523.67,20293.64,Savings,Mass Market,18448.14,0,4.1,Android 11,0,3.5,5.1,VERIFIED,0.86,0.99,0.95,0.87,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4233682928951439,-8113.516666666666,0.0,0.119047619047619,0.919
