Fraud_Record_ID,Customer_ID,Transaction_ID,Fraud_Type,Fraud_Score,Device_Risk,Geo_Risk,Velocity_Risk,AML_Risk,Final_Label
FRD_00006458,CUST_00000961,TXN_0000091042,None,0.142,0.246,0.255,0.011,0.011,0
FRD_00006459,CUST_00000129,TXN_0000012251,None,0.167,0.238,0.009,0.217,0.138,0
FRD_00006460,CUST_00000910,TXN_0000086195,None,0.201,0.282,0.138,0.18,0.147,0
FRD_00006461,CUST_00000929,TXN_0000087993,None,0.123,0.324,0.001,0.034,0.006,0
FRD_00006462,CUST_00000814,TXN_0000077077,None,0.194,0.32,0.092,0.013,0.3,0
FRD_00006463,CUST_00000803,TXN_0000076040,None,0.202,0.331,0.162,0.182,0.041,0
FRD_00006464,CUST_00000847,TXN_0000080240,UPI Phishing / Collect Request Fraud,0.375,0.909,0.086,0.085,0.092,1
FRD_00006465,CUST_00000981,TXN_0000092885,None,0.135,0.242,0.048,0.113,0.061,0
FRD_00006466,CUST_00000499,TXN_0000047241,None,0.142,0.205,0.058,0.232,0.004,0
FRD_00006467,CUST_00000206,TXN_0000019519,None,0.101,0.237,0.0,0.068,0.007,0
FRD_00006468,CUST_00000436,TXN_0000041328,None,0.163,0.224,0.096,0.261,0.0,0
FRD_00006469,CUST_00000388,TXN_0000036729,None,0.123,0.305,0.002,0.06,0.002,0
FRD_00006470,CUST_00000289,TXN_0000027306,None,0.175,0.057,0.415,0.227,0.076,0
FRD_00006471,CUST_00000850,TXN_0000080519,None,0.057,0.046,0.005,0.159,0.002,0
FRD_00006472,CUST_00000874,TXN_0000082815,None,0.103,0.152,0.082,0.093,0.051,0
FRD_00006473,CUST_00000710,TXN_0000067270,None,0.039,0.061,0.03,0.02,0.031,0
FRD_00006474,CUST_00000675,TXN_0000063921,None,0.151,0.287,0.005,0.197,0.0,0
FRD_00006475,CUST_00000977,TXN_0000092516,None,0.128,0.278,0.009,0.113,0.001,0
FRD_00006476,CUST_00000188,TXN_0000017774,None,0.128,0.245,0.065,0.095,0.027,0
FRD_00006477,CUST_00000152,TXN_0000014443,None,0.15,0.205,0.066,0.262,0.0,0
FRD_00006478,CUST_00000757,TXN_0000071707,None,0.226,0.224,0.051,0.531,0.021,0
FRD_00006479,CUST_00000880,TXN_0000083305,None,0.192,0.228,0.025,0.362,0.081,0
FRD_00006480,CUST_00000761,TXN_0000072121,None,0.122,0.216,0.148,0.067,0.0,0
FRD_00006481,CUST_00000214,TXN_0000020264,None,0.178,0.17,0.073,0.415,0.0,0
FRD_00006482,CUST_00000747,TXN_0000070812,None,0.063,0.119,0.062,0.031,0.005,0
FRD_00006483,CUST_00000047,TXN_0000004383,None,0.159,0.176,0.385,0.078,0.002,0
FRD_00006484,CUST_00000975,TXN_0000092307,None,0.082,0.074,0.006,0.212,0.007,0
FRD_00006485,CUST_00000670,TXN_0000063430,None,0.258,0.349,0.008,0.473,0.078,0
FRD_00006486,CUST_00000619,TXN_0000058606,None,0.251,0.25,0.244,0.289,0.214,0
FRD_00006487,CUST_00000605,TXN_0000057309,None,0.16,0.277,0.161,0.092,0.038,0
FRD_00006488,CUST_00000938,TXN_0000088869,None,0.135,0.291,0.061,0.021,0.077,0
FRD_00006489,CUST_00000657,TXN_0000062221,None,0.145,0.304,0.081,0.067,0.028,0
FRD_00006490,CUST_00000214,TXN_0000020259,None,0.259,0.241,0.379,0.38,0.019,0
FRD_00006491,CUST_00000899,TXN_0000085150,None,0.277,0.31,0.147,0.43,0.158,0
FRD_00006492,CUST_00000696,TXN_0000065974,None,0.28,0.345,0.149,0.518,0.0,0
FRD_00006493,CUST_00000958,TXN_0000090773,None,0.101,0.173,0.003,0.093,0.085,0
FRD_00006494,CUST_00000670,TXN_0000063440,None,0.183,0.271,0.359,0.065,0.0,0
FRD_00006495,CUST_00000314,TXN_0000029748,None,0.108,0.134,0.007,0.052,0.232,0
FRD_00006496,CUST_00000836,TXN_0000079214,None,0.169,0.206,0.124,0.257,0.037,0
FRD_00006497,CUST_00000995,TXN_0000094250,None,0.182,0.34,0.171,0.087,0.036,0
FRD_00006498,CUST_00000781,TXN_0000073979,None,0.188,0.307,0.003,0.319,0.002,0
FRD_00006499,CUST_00000587,TXN_0000055590,None,0.154,0.185,0.128,0.251,0.003,0
FRD_00006500,CUST_00000603,TXN_0000057118,None,0.17,0.244,0.105,0.141,0.14,0
FRD_00006501,CUST_00000452,TXN_0000042832,None,0.2,0.259,0.003,0.321,0.145,0
FRD_00006502,CUST_00000500,TXN_0000047391,None,0.161,0.326,0.0,0.165,0.029,0
FRD_00006503,CUST_00000172,TXN_0000016333,None,0.091,0.144,0.009,0.126,0.035,0
FRD_00006504,CUST_00000761,TXN_0000072140,None,0.231,0.209,0.025,0.592,0.026,0
FRD_00006505,CUST_00000280,TXN_0000026505,None,0.213,0.158,0.084,0.329,0.293,0
FRD_00006506,CUST_00000849,TXN_0000080445,None,0.119,0.319,0.0,0.03,0.0,0
FRD_00006507,CUST_00000221,TXN_0000020922,None,0.113,0.134,0.005,0.253,0.011,0
FRD_00006508,CUST_00000423,TXN_0000040062,None,0.309,0.206,0.007,0.909,0.04,0
FRD_00006509,CUST_00000090,TXN_0000008453,None,0.165,0.232,0.34,0.008,0.068,0
FRD_00006510,CUST_00000083,TXN_0000007859,None,0.185,0.266,0.002,0.348,0.022,0
FRD_00006511,CUST_00000167,TXN_0000015839,None,0.125,0.295,0.001,0.022,0.079,0
FRD_00006512,CUST_00000253,TXN_0000023977,UPI Phishing / Collect Request Fraud,0.442,0.903,0.221,0.014,0.393,1
FRD_00006513,CUST_00000697,TXN_0000066075,None,0.139,0.272,0.081,0.099,0.012,0
FRD_00006514,CUST_00000769,TXN_0000072852,None,0.129,0.151,0.002,0.239,0.082,0
FRD_00006515,CUST_00000854,TXN_0000080853,None,0.138,0.193,0.074,0.218,0.007,0
FRD_00006516,CUST_00000402,TXN_0000038031,None,0.149,0.364,0.006,0.082,0.002,0
FRD_00006517,CUST_00000786,TXN_0000074466,None,0.091,0.124,0.05,0.107,0.054,0
FRD_00006518,CUST_00000459,TXN_0000043425,Card Not Present (CNP) Fraud,0.346,0.951,0.003,0.038,0.016,1
FRD_00006519,CUST_00000484,TXN_0000045896,None,0.269,0.306,0.008,0.636,0.007,0
FRD_00006520,CUST_00000944,TXN_0000089412,None,0.125,0.16,0.081,0.21,0.0,0
FRD_00006521,CUST_00000401,TXN_0000037966,None,0.138,0.303,0.11,0.019,0.028,0
FRD_00006522,CUST_00000386,TXN_0000036522,None,0.054,0.034,0.005,0.117,0.061,0
FRD_00006523,CUST_00000204,TXN_0000019292,UPI Phishing / Collect Request Fraud,0.524,0.946,0.203,0.606,0.005,1
FRD_00006524,CUST_00000834,TXN_0000078995,None,0.203,0.312,0.122,0.198,0.1,0
FRD_00006525,CUST_00000063,TXN_0000005931,None,0.124,0.247,0.082,0.035,0.064,0
FRD_00006526,CUST_00000450,TXN_0000042577,None,0.141,0.186,0.083,0.179,0.072,0
FRD_00006527,CUST_00000847,TXN_0000080249,Account Takeover (ATO),0.448,0.904,0.029,0.236,0.335,1
FRD_00006528,CUST_00000290,TXN_0000027409,None,0.177,0.283,0.117,0.208,0.014,0
FRD_00006529,CUST_00000503,TXN_0000047624,None,0.123,0.267,0.057,0.042,0.037,0
FRD_00006530,CUST_00000898,TXN_0000085038,None,0.175,0.232,0.096,0.207,0.114,0
FRD_00006531,CUST_00000691,TXN_0000065464,None,0.083,0.155,0.034,0.082,0.008,0
FRD_00006532,CUST_00000975,TXN_0000092314,None,0.102,0.25,0.001,0.046,0.013,0
FRD_00006533,CUST_00000806,TXN_0000076393,None,0.083,0.055,0.004,0.251,0.001,0
FRD_00006534,CUST_00000990,TXN_0000093746,None,0.122,0.318,0.025,0.023,0.0,0
FRD_00006535,CUST_00000696,TXN_0000065971,None,0.036,0.082,0.002,0.001,0.032,0
FRD_00006536,CUST_00000732,TXN_0000069371,None,0.113,0.154,0.014,0.188,0.047,0
FRD_00006537,CUST_00000034,TXN_0000003199,None,0.171,0.307,0.004,0.082,0.211,0
FRD_00006538,CUST_00000728,TXN_0000068941,None,0.142,0.17,0.125,0.227,0.006,0
FRD_00006539,CUST_00000084,TXN_0000007951,None,0.135,0.212,0.05,0.17,0.042,0
FRD_00006540,CUST_00000480,TXN_0000045467,None,0.154,0.193,0.068,0.29,0.0,0
FRD_00006541,CUST_00000849,TXN_0000080411,None,0.065,0.101,0.057,0.071,0.003,0
FRD_00006542,CUST_00000561,TXN_0000053117,None,0.134,0.302,0.0,0.111,0.001,0
FRD_00006543,CUST_00000327,TXN_0000030964,None,0.218,0.301,0.193,0.295,0.0,0
FRD_00006544,CUST_00000350,TXN_0000033157,None,0.13,0.074,0.032,0.378,0.018,0
FRD_00006545,CUST_00000073,TXN_0000006926,None,0.131,0.254,0.04,0.133,0.004,0
FRD_00006546,CUST_00000648,TXN_0000061398,None,0.152,0.173,0.0,0.229,0.169,0
FRD_00006547,CUST_00000962,TXN_0000091097,None,0.113,0.278,0.007,0.056,0.003,0
FRD_00006548,CUST_00000989,TXN_0000093654,None,0.12,0.125,0.266,0.094,0.0,0
FRD_00006549,CUST_00000170,TXN_0000016127,None,0.12,0.222,0.051,0.129,0.0,0
FRD_00006550,CUST_00000740,TXN_0000070082,None,0.113,0.216,0.005,0.145,0.003,0
FRD_00006551,CUST_00000412,TXN_0000038957,None,0.199,0.304,0.049,0.229,0.129,0
FRD_00006552,CUST_00000137,TXN_0000012978,None,0.093,0.186,0.031,0.086,0.0,0
FRD_00006553,CUST_00000972,TXN_0000092097,None,0.129,0.328,0.015,0.03,0.019,0
FRD_00006554,CUST_00000426,TXN_0000040381,None,0.16,0.167,0.287,0.139,0.045,0
FRD_00006555,CUST_00000233,TXN_0000022057,None,0.24,0.215,0.326,0.376,0.028,0
FRD_00006556,CUST_00000478,TXN_0000045278,None,0.279,0.34,0.251,0.432,0.01,0
FRD_00006557,CUST_00000330,TXN_0000031249,None,0.125,0.218,0.103,0.102,0.013,0
FRD_00006558,CUST_00000569,TXN_0000053882,None,0.184,0.244,0.402,0.072,0.0,0
FRD_00006559,CUST_00000749,TXN_0000070962,UPI Phishing / Collect Request Fraud,0.35,0.872,0.078,0.061,0.069,1
FRD_00006560,CUST_00000615,TXN_0000058247,None,0.058,0.059,0.009,0.142,0.0,0
FRD_00006561,CUST_00000884,TXN_0000083671,None,0.167,0.314,0.011,0.218,0.0,0
FRD_00006562,CUST_00000662,TXN_0000062699,None,0.099,0.083,0.096,0.06,0.177,0
FRD_00006563,CUST_00000088,TXN_0000008261,None,0.167,0.301,0.059,0.164,0.042,0
FRD_00006564,CUST_00000675,TXN_0000063974,None,0.108,0.228,0.001,0.109,0.005,0
FRD_00006565,CUST_00000127,TXN_0000012010,None,0.144,0.283,0.023,0.162,0.0,0
FRD_00006566,CUST_00000047,TXN_0000004362,None,0.086,0.137,0.044,0.108,0.009,0
FRD_00006567,CUST_00000049,TXN_0000004587,Card Not Present (CNP) Fraud,0.359,0.98,0.009,0.008,0.06,1
FRD_00006568,CUST_00000990,TXN_0000093742,None,0.171,0.187,0.242,0.037,0.242,0
FRD_00006569,CUST_00000038,TXN_0000003581,None,0.15,0.178,0.062,0.146,0.193,0
FRD_00006570,CUST_00000199,TXN_0000018882,None,0.11,0.104,0.174,0.074,0.104,0
FRD_00006571,CUST_00000402,TXN_0000038030,None,0.131,0.303,0.119,0.004,0.0,0
FRD_00006572,CUST_00000442,TXN_0000041886,None,0.26,0.13,0.181,0.712,0.0,0
FRD_00006573,CUST_00000386,TXN_0000036509,None,0.127,0.2,0.101,0.148,0.0,0
FRD_00006574,CUST_00000165,TXN_0000015645,None,0.11,0.14,0.001,0.242,0.0,0
FRD_00006575,CUST_00000204,TXN_0000019285,UPI Phishing / Collect Request Fraud,0.412,0.95,0.034,0.283,0.009,1
FRD_00006576,CUST_00000746,TXN_0000070693,None,0.272,0.181,0.213,0.663,0.002,0
FRD_00006577,CUST_00000254,TXN_0000024035,None,0.208,0.289,0.387,0.098,0.025,0
FRD_00006578,CUST_00000747,TXN_0000070798,None,0.124,0.126,0.149,0.202,0.0,0
FRD_00006579,CUST_00000141,TXN_0000013371,None,0.135,0.284,0.004,0.139,0.0,0
FRD_00006580,CUST_00000558,TXN_0000052802,None,0.142,0.36,0.015,0.039,0.015,0
FRD_00006581,CUST_00000541,TXN_0000051290,None,0.115,0.174,0.057,0.129,0.05,0
FRD_00006582,CUST_00000946,TXN_0000089560,None,0.104,0.254,0.008,0.053,0.002,0
FRD_00006583,CUST_00000514,TXN_0000048675,None,0.082,0.192,0.044,0.022,0.002,0
FRD_00006584,CUST_00000939,TXN_0000088964,None,0.114,0.242,0.004,0.069,0.055,0
FRD_00006585,CUST_00000232,TXN_0000021949,Mule Account Activity,0.366,0.884,0.005,0.224,0.0,1
FRD_00006586,CUST_00000514,TXN_0000048678,None,0.186,0.254,0.167,0.033,0.278,0
FRD_00006587,CUST_00000389,TXN_0000036860,None,0.088,0.216,0.011,0.023,0.022,0
FRD_00006588,CUST_00000510,TXN_0000048337,None,0.202,0.281,0.003,0.275,0.172,0
FRD_00006589,CUST_00000806,TXN_0000076321,None,0.117,0.199,0.0,0.188,0.0,0
FRD_00006590,CUST_00000871,TXN_0000082518,None,0.175,0.184,0.041,0.407,0.001,0
FRD_00006591,CUST_00000047,TXN_0000004364,None,0.127,0.116,0.0,0.197,0.188,0
FRD_00006592,CUST_00000085,TXN_0000008006,None,0.047,0.065,0.114,0.004,0.0,0
FRD_00006593,CUST_00000459,TXN_0000043477,Account Takeover (ATO),0.391,0.908,0.02,0.203,0.092,1
FRD_00006594,CUST_00000542,TXN_0000051302,None,0.164,0.268,0.022,0.262,0.003,0
FRD_00006595,CUST_00000218,TXN_0000020671,None,0.063,0.156,0.0,0.024,0.013,0
FRD_00006596,CUST_00000272,TXN_0000025722,None,0.139,0.207,0.046,0.222,0.01,0
FRD_00006597,CUST_00000160,TXN_0000015153,None,0.103,0.22,0.1,0.022,0.001,0
FRD_00006598,CUST_00000564,TXN_0000053397,None,0.173,0.358,0.032,0.164,0.0,0
FRD_00006599,CUST_00000462,TXN_0000043778,None,0.171,0.208,0.072,0.322,0.016,0
FRD_00006600,CUST_00000092,TXN_0000008664,None,0.263,0.262,0.004,0.683,0.0,0
FRD_00006601,CUST_00000681,TXN_0000064543,None,0.176,0.04,0.0,0.648,0.001,0
FRD_00006602,CUST_00000321,TXN_0000030439,None,0.077,0.108,0.0,0.012,0.181,0
FRD_00006603,CUST_00000402,TXN_0000038040,None,0.191,0.136,0.116,0.391,0.112,0
FRD_00006604,CUST_00000189,TXN_0000017891,None,0.299,0.375,0.013,0.32,0.427,0
FRD_00006605,CUST_00000393,TXN_0000037163,None,0.237,0.29,0.133,0.422,0.019,0
FRD_00006606,CUST_00000490,TXN_0000046407,None,0.133,0.26,0.097,0.065,0.031,0
FRD_00006607,CUST_00000521,TXN_0000049296,UPI Phishing / Collect Request Fraud,0.422,0.961,0.043,0.227,0.1,1
FRD_00006608,CUST_00000528,TXN_0000050021,None,0.113,0.251,0.008,0.089,0.006,0
FRD_00006609,CUST_00000241,TXN_0000022771,None,0.142,0.287,0.0,0.167,0.0,0
FRD_00006610,CUST_00000471,TXN_0000044614,None,0.156,0.312,0.207,0.02,0.002,0
FRD_00006611,CUST_00000083,TXN_0000007782,None,0.113,0.265,0.019,0.063,0.001,0
FRD_00006612,CUST_00000436,TXN_0000041315,None,0.221,0.317,0.0,0.43,0.012,0
FRD_00006613,CUST_00000671,TXN_0000063588,None,0.073,0.156,0.029,0.034,0.022,0
FRD_00006614,CUST_00000931,TXN_0000088151,None,0.188,0.31,0.265,0.035,0.09,0
FRD_00006615,CUST_00000817,TXN_0000077354,None,0.203,0.262,0.042,0.407,0.008,0
FRD_00006616,CUST_00000641,TXN_0000060724,None,0.129,0.184,0.075,0.197,0.0,0
FRD_00006617,CUST_00000432,TXN_0000040924,None,0.082,0.14,0.036,0.095,0.009,0
FRD_00006618,CUST_00000961,TXN_0000091023,None,0.282,0.306,0.298,0.461,0.001,0
FRD_00006619,CUST_00000611,TXN_0000057899,None,0.078,0.141,0.019,0.097,0.002,0
FRD_00006620,CUST_00000503,TXN_0000047628,None,0.184,0.166,0.363,0.21,0.003,0
FRD_00006621,CUST_00000398,TXN_0000037647,None,0.112,0.148,0.174,0.098,0.004,0
FRD_00006622,CUST_00000627,TXN_0000059364,None,0.044,0.072,0.01,0.059,0.009,0
FRD_00006623,CUST_00000552,TXN_0000052242,None,0.173,0.29,0.097,0.109,0.124,0
FRD_00006624,CUST_00000877,TXN_0000083067,None,0.189,0.116,0.207,0.327,0.127,0
FRD_00006625,CUST_00000565,TXN_0000053489,None,0.142,0.215,0.047,0.026,0.255,0
FRD_00006626,CUST_00000812,TXN_0000076914,None,0.126,0.285,0.017,0.088,0.003,0
FRD_00006627,CUST_00000562,TXN_0000053202,None,0.167,0.341,0.009,0.005,0.221,0
FRD_00006628,CUST_00000674,TXN_0000063893,None,0.094,0.251,0.021,0.006,0.0,0
FRD_00006629,CUST_00000361,TXN_0000034201,None,0.15,0.257,0.155,0.066,0.064,0
FRD_00006630,CUST_00000785,TXN_0000074376,None,0.154,0.254,0.084,0.177,0.018,0
FRD_00006631,CUST_00000121,TXN_0000011418,None,0.189,0.108,0.495,0.163,0.056,0
FRD_00006632,CUST_00000035,TXN_0000003234,None,0.062,0.145,0.029,0.018,0.007,0
FRD_00006633,CUST_00000921,TXN_0000087277,None,0.205,0.369,0.228,0.119,0.003,0
FRD_00006634,CUST_00000024,TXN_0000002189,None,0.083,0.189,0.05,0.028,0.0,0
FRD_00006635,CUST_00000330,TXN_0000031225,None,0.143,0.214,0.103,0.121,0.088,0
FRD_00006636,CUST_00000329,TXN_0000031202,None,0.105,0.239,0.01,0.078,0.0,0
FRD_00006637,CUST_00000828,TXN_0000078441,None,0.12,0.164,0.002,0.178,0.091,0
FRD_00006638,CUST_00000248,TXN_0000023508,None,0.154,0.153,0.103,0.315,0.005,0
FRD_00006639,CUST_00000198,TXN_0000018766,None,0.077,0.093,0.018,0.02,0.177,0
FRD_00006640,CUST_00000258,TXN_0000024394,None,0.082,0.139,0.093,0.043,0.019,0
FRD_00006641,CUST_00000137,TXN_0000013006,None,0.065,0.064,0.008,0.149,0.019,0
FRD_00006642,CUST_00000773,TXN_0000073243,None,0.139,0.361,0.045,0.009,0.005,0
FRD_00006643,CUST_00000823,TXN_0000077986,None,0.151,0.163,0.058,0.316,0.018,0
FRD_00006644,CUST_00000101,TXN_0000009527,None,0.191,0.166,0.043,0.497,0.002,0
FRD_00006645,CUST_00000583,TXN_0000055184,None,0.138,0.297,0.002,0.112,0.03,0
FRD_00006646,CUST_00000608,TXN_0000057619,None,0.198,0.345,0.082,0.241,0.003,0
FRD_00006647,CUST_00000505,TXN_0000047841,None,0.095,0.157,0.009,0.084,0.086,0
FRD_00006648,CUST_00000187,TXN_0000017712,None,0.059,0.113,0.072,0.008,0.015,0
FRD_00006649,CUST_00000974,TXN_0000092260,None,0.173,0.276,0.001,0.283,0.026,0
FRD_00006650,CUST_00000253,TXN_0000023964,Account Takeover (ATO),0.399,0.998,0.092,0.125,0.001,1
FRD_00006651,CUST_00000196,TXN_0000018576,None,0.246,0.313,0.007,0.532,0.008,0
FRD_00006652,CUST_00000470,TXN_0000044547,Account Takeover (ATO),0.418,0.912,0.018,0.38,0.0,1
FRD_00006653,CUST_00000371,TXN_0000035107,None,0.078,0.17,0.037,0.046,0.0,0
FRD_00006654,CUST_00000281,TXN_0000026570,None,0.136,0.14,0.139,0.187,0.061,0
FRD_00006655,CUST_00000449,TXN_0000042512,None,0.121,0.184,0.015,0.189,0.032,0
FRD_00006656,CUST_00000880,TXN_0000083307,None,0.168,0.183,0.362,0.122,0.003,0
FRD_00006657,CUST_00000262,TXN_0000024729,None,0.089,0.213,0.025,0.039,0.0,0
FRD_00006658,CUST_00000447,TXN_0000042307,None,0.035,0.046,0.05,0.035,0.0,0
FRD_00006659,CUST_00000444,TXN_0000042050,None,0.199,0.207,0.142,0.392,0.0,0
FRD_00006660,CUST_00000654,TXN_0000061983,None,0.128,0.321,0.007,0.053,0.003,0
FRD_00006661,CUST_00000105,TXN_0000009938,None,0.189,0.123,0.006,0.526,0.068,0
FRD_00006662,CUST_00000038,TXN_0000003587,None,0.159,0.261,0.0,0.051,0.276,0
FRD_00006663,CUST_00000426,TXN_0000040382,None,0.112,0.194,0.03,0.125,0.033,0
FRD_00006664,CUST_00000532,TXN_0000050350,None,0.094,0.044,0.004,0.295,0.019,0
FRD_00006665,CUST_00000449,TXN_0000042540,None,0.14,0.198,0.0,0.283,0.0,0
FRD_00006666,CUST_00000850,TXN_0000080483,None,0.156,0.194,0.047,0.279,0.043,0
FRD_00006667,CUST_00000971,TXN_0000091945,None,0.097,0.235,0.0,0.05,0.01,0
FRD_00006668,CUST_00000634,TXN_0000060015,None,0.196,0.241,0.115,0.353,0.0,0
FRD_00006669,CUST_00000563,TXN_0000053326,None,0.115,0.289,0.004,0.051,0.0,0
FRD_00006670,CUST_00000139,TXN_0000013122,None,0.086,0.161,0.014,0.106,0.0,0
FRD_00006671,CUST_00000148,TXN_0000013975,None,0.319,0.252,0.001,0.923,0.0,0
FRD_00006672,CUST_00000650,TXN_0000061567,None,0.144,0.299,0.003,0.156,0.0,0
FRD_00006673,CUST_00000599,TXN_0000056761,None,0.046,0.051,0.076,0.051,0.0,0
FRD_00006674,CUST_00000566,TXN_0000053582,UPI Phishing / Collect Request Fraud,0.347,0.915,0.03,0.082,0.0,1
FRD_00006675,CUST_00000556,TXN_0000052662,None,0.073,0.092,0.005,0.158,0.003,0
FRD_00006676,CUST_00000098,TXN_0000009294,None,0.131,0.299,0.024,0.038,0.06,0
FRD_00006677,CUST_00000416,TXN_0000039400,None,0.153,0.313,0.003,0.173,0.0,0
FRD_00006678,CUST_00000033,TXN_0000003119,None,0.121,0.208,0.239,0.0,0.0,0
FRD_00006679,CUST_00000440,TXN_0000041630,None,0.123,0.106,0.302,0.098,0.006,0
FRD_00006680,CUST_00000194,TXN_0000018368,None,0.211,0.325,0.165,0.244,0.015,0
FRD_00006681,CUST_00000283,TXN_0000026744,None,0.196,0.054,0.104,0.488,0.172,0
FRD_00006682,CUST_00000224,TXN_0000021244,None,0.099,0.182,0.001,0.134,0.009,0
FRD_00006683,CUST_00000388,TXN_0000036709,None,0.236,0.279,0.029,0.511,0.025,0
FRD_00006684,CUST_00000537,TXN_0000050859,None,0.173,0.297,0.001,0.027,0.311,0
FRD_00006685,CUST_00000660,TXN_0000062511,None,0.111,0.171,0.013,0.196,0.0,0
FRD_00006686,CUST_00000020,TXN_0000001808,None,0.132,0.258,0.127,0.066,0.0,0
FRD_00006687,CUST_00000816,TXN_0000077255,None,0.101,0.124,0.008,0.183,0.053,0
FRD_00006688,CUST_00000524,TXN_0000049596,None,0.185,0.351,0.0,0.132,0.145,0
FRD_00006689,CUST_00000967,TXN_0000091598,None,0.095,0.096,0.176,0.093,0.013,0
FRD_00006690,CUST_00000643,TXN_0000060880,None,0.131,0.21,0.001,0.149,0.099,0
FRD_00006691,CUST_00000942,TXN_0000089171,None,0.233,0.301,0.453,0.146,0.002,0
FRD_00006692,CUST_00000737,TXN_0000069821,None,0.102,0.184,0.043,0.032,0.104,0
FRD_00006693,CUST_00000547,TXN_0000051789,None,0.17,0.254,0.054,0.28,0.0,0
FRD_00006694,CUST_00000322,TXN_0000030528,None,0.054,0.023,0.084,0.117,0.0,0
FRD_00006695,CUST_00000851,TXN_0000080639,None,0.191,0.339,0.295,0.053,0.0,0
FRD_00006696,CUST_00000803,TXN_0000076104,None,0.139,0.263,0.036,0.158,0.001,0
FRD_00006697,CUST_00000930,TXN_0000088105,None,0.177,0.23,0.012,0.343,0.044,0
FRD_00006698,CUST_00000263,TXN_0000024897,None,0.202,0.187,0.006,0.21,0.412,0
FRD_00006699,CUST_00000522,TXN_0000049385,None,0.148,0.324,0.005,0.116,0.022,0
FRD_00006700,CUST_00000881,TXN_0000083433,None,0.061,0.159,0.004,0.019,0.0,0
FRD_00006701,CUST_00000710,TXN_0000067218,None,0.123,0.122,0.162,0.191,0.0,0
FRD_00006702,CUST_00000191,TXN_0000018145,None,0.117,0.299,0.0,0.048,0.0,0
FRD_00006703,CUST_00000085,TXN_0000008021,None,0.156,0.174,0.137,0.27,0.001,0
FRD_00006704,CUST_00000461,TXN_0000043677,None,0.174,0.282,0.026,0.271,0.011,0
FRD_00006705,CUST_00000242,TXN_0000022915,None,0.206,0.314,0.225,0.201,0.004,0
FRD_00006706,CUST_00000737,TXN_0000069828,None,0.197,0.153,0.333,0.252,0.067,0
FRD_00006707,CUST_00000594,TXN_0000056273,None,0.12,0.157,0.001,0.259,0.001,0
FRD_00006708,CUST_00000027,TXN_0000002543,None,0.223,0.176,0.042,0.601,0.014,0
FRD_00006709,CUST_00000569,TXN_0000053852,None,0.125,0.136,0.013,0.295,0.005,0
FRD_00006710,CUST_00000578,TXN_0000054706,None,0.069,0.173,0.001,0.026,0.009,0
FRD_00006711,CUST_00000886,TXN_0000083897,None,0.126,0.31,0.002,0.048,0.023,0
FRD_00006712,CUST_00000310,TXN_0000029383,None,0.159,0.165,0.003,0.252,0.188,0
FRD_00006713,CUST_00000560,TXN_0000052978,None,0.076,0.109,0.009,0.111,0.04,0
FRD_00006714,CUST_00000497,TXN_0000047095,None,0.159,0.254,0.007,0.158,0.147,0
FRD_00006715,CUST_00000301,TXN_0000028459,None,0.116,0.214,0.031,0.023,0.144,0
FRD_00006716,CUST_00000196,TXN_0000018621,None,0.077,0.178,0.015,0.016,0.038,0
FRD_00006717,CUST_00000303,TXN_0000028724,None,0.133,0.202,0.219,0.072,0.003,0
FRD_00006718,CUST_00000839,TXN_0000079456,None,0.145,0.346,0.013,0.027,0.072,0
FRD_00006719,CUST_00000344,TXN_0000032621,None,0.229,0.287,0.015,0.501,0.0,0
FRD_00006720,CUST_00000621,TXN_0000058875,None,0.147,0.081,0.285,0.245,0.0,0
FRD_00006721,CUST_00000339,TXN_0000032134,None,0.116,0.15,0.031,0.1,0.161,0
FRD_00006722,CUST_00000926,TXN_0000087733,None,0.089,0.138,0.067,0.076,0.04,0
FRD_00006723,CUST_00000133,TXN_0000012540,None,0.158,0.361,0.018,0.112,0.001,0
FRD_00006724,CUST_00000180,TXN_0000017094,None,0.245,0.151,0.189,0.609,0.012,0
FRD_00006725,CUST_00000792,TXN_0000075042,Identity Theft / Synthetic ID,0.375,0.946,0.077,0.113,0.0,1
FRD_00006726,CUST_00000293,TXN_0000027756,None,0.124,0.264,0.005,0.114,0.011,0
FRD_00006727,CUST_00000951,TXN_0000090113,None,0.179,0.284,0.064,0.266,0.0,0
FRD_00006728,CUST_00000832,TXN_0000078780,None,0.271,0.206,0.563,0.344,0.0,0
FRD_00006729,CUST_00000253,TXN_0000023945,UPI Phishing / Collect Request Fraud,0.42,0.901,0.084,0.338,0.017,1
FRD_00006730,CUST_00000105,TXN_0000009923,None,0.16,0.166,0.04,0.283,0.115,0
FRD_00006731,CUST_00000135,TXN_0000012795,None,0.13,0.133,0.039,0.214,0.112,0
FRD_00006732,CUST_00000803,TXN_0000076110,None,0.14,0.335,0.006,0.081,0.009,0
FRD_00006733,CUST_00000070,TXN_0000006562,None,0.119,0.294,0.001,0.053,0.012,0
FRD_00006734,CUST_00000763,TXN_0000072242,None,0.191,0.188,0.027,0.459,0.024,0
FRD_00006735,CUST_00000622,TXN_0000058963,None,0.104,0.198,0.027,0.116,0.004,0
FRD_00006736,CUST_00000288,TXN_0000027213,None,0.228,0.079,0.12,0.64,0.081,0
